date_of_service,scheduled_dept,scheduled_arr,day_of_week,tempmax,tempmin,precip,snow,windspeed,low,medium,high,prob_not_late,prob_late,predicted delay
2024-02-09,930,1415,5,6.4,1.1,0.6,0.0,25.9,0,1,1,0.502670275362033,0.497329724637967,x<=0
2024-02-09,1030,1509,5,6.4,1.1,0.6,0.0,25.9,0,1,1,0.502670275362033,0.497329724637967,x<=0
2024-02-09,1800,2220,5,6.4,1.1,0.6,0.0,25.9,0,0,1,0.5032711976885985,0.4967288023114015,x<=0
2024-02-09,1930,20,5,6.4,1.1,0.6,0.0,25.9,0,1,1,0.5018039361059674,0.49819606389403265,x<=0
2024-02-10,548,1007,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.5019595381145048,0.49804046188549517,x<=0
2024-02-10,1025,1442,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.502670275362033,0.497329724637967,x<=0
2024-02-10,1218,1642,6,6.8,0.6,0.4,0.0,27.7,1,1,1,0.5008765785412955,0.4991234214587045,x<=0
2024-02-10,1548,2013,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.5031064971917606,0.4968935028082393,x<=0
2024-02-10,1827,2259,6,6.8,0.6,0.4,0.0,27.7,0,0,1,0.5032711976885985,0.4967288023114015,x<=0
2024-02-10,1500,1929,6,6.8,0.6,0.4,0.0,27.7,1,1,1,0.5012731336487045,0.49872686635129543,x<=0
2024-02-10,1030,1512,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.502670275362033,0.497329724637967,x<=0
2024-02-10,1330,1813,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.5027882739182356,0.49721172608176445,x<=0
2024-02-10,1230,1710,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.5027882739182356,0.49721172608176445,x<=0
2024-02-10,1630,2114,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.5031064971917606,0.4968935028082393,x<=0
2024-02-10,730,1213,6,6.8,0.6,0.4,0.0,27.7,0,0,0,0.5041310849011659,0.495868915098834,x<=0
2024-02-10,1100,1526,6,6.8,0.6,0.4,0.0,27.7,1,1,1,0.5017680176169534,0.4982319823830466,x<=0
2024-02-10,930,1411,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.502670275362033,0.497329724637967,x<=0
2024-02-10,1700,2123,6,6.8,0.6,0.4,0.0,27.7,1,1,1,0.5015597507482309,0.49844024925176916,x<=0
2024-02-10,1430,1912,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.5019032753435447,0.49809672465645527,x<=0
2024-02-10,700,1128,6,6.8,0.6,0.4,0.0,27.7,0,0,0,0.5041310849011659,0.495868915098834,x<=0
2024-02-10,1600,2024,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.5031064971917606,0.4968935028082393,x<=0
2024-02-10,800,1224,6,6.8,0.6,0.4,0.0,27.7,0,0,0,0.5041310849011659,0.495868915098834,x<=0
2024-02-10,1800,2238,6,6.8,0.6,0.4,0.0,27.7,0,0,1,0.5032711976885985,0.4967288023114015,x<=0
2024-02-10,615,1109,6,6.8,0.6,0.4,0.0,27.7,0,0,0,0.5052175962691071,0.49478240373089294,x<=0
2024-02-10,1130,1614,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.5022700980023873,0.49772990199761274,x<=0
2024-02-10,1730,2159,6,6.8,0.6,0.4,0.0,27.7,0,0,1,0.5032711976885985,0.4967288023114015,x<=0
2024-02-10,1530,2011,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.5031064971917606,0.4968935028082393,x<=0
2024-02-10,1300,1727,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.5027882739182356,0.49721172608176445,x<=0
2024-02-10,830,1310,6,6.8,0.6,0.4,0.0,27.7,0,0,0,0.5041310849011659,0.495868915098834,x<=0
2024-02-10,900,1326,6,6.8,0.6,0.4,0.0,27.7,0,1,1,0.502670275362033,0.497329724637967,x<=0
2024-02-11,852,1313,7,6.9,1.6,0.6,0.0,24.5,0,0,1,0.5032134983572218,0.4967865016427782,x<=0
2024-02-11,1023,1441,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5017526572692119,0.4982473427307881,x<=0
2024-02-11,1213,1636,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.4999589431379564,0.5000410568620436,x>0
2024-02-11,1624,2047,7,6.9,1.6,0.6,0.0,24.5,0,1,1,0.5021888868793614,0.4978111131206387,x<=0
2024-02-11,1924,2335,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5007059042643266,0.4992940957356733,x<=0
2024-02-11,1003,1435,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5017526572692119,0.4982473427307881,x<=0
2024-02-11,1830,2312,7,6.9,1.6,0.6,0.0,24.5,0,1,1,0.5023535906770781,0.497646409322922,x<=0
2024-02-11,1122,1559,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5013524740006227,0.4986475259993773,x<=0
2024-02-11,1100,1518,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5008503878643766,0.49914961213562337,x<=0
2024-02-11,1500,1918,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.4997894609708353,0.5002105390291647,x>0
2024-02-11,1230,1709,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5013366907420269,0.4986633092579731,x<=0
2024-02-11,1430,1909,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5009856469580861,0.49901435304191394,x<=0
2024-02-11,1030,1510,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5017526572692119,0.4982473427307881,x<=0
2024-02-11,1130,1609,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5013524740006227,0.4986475259993773,x<=0
2024-02-11,1730,2215,7,6.9,1.6,0.6,0.0,24.5,0,1,1,0.5023535906770781,0.497646409322922,x<=0
2024-02-11,1800,2227,7,6.9,1.6,0.6,0.0,24.5,0,1,1,0.5023535906770781,0.497646409322922,x<=0
2024-02-11,930,1409,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5017526572692119,0.4982473427307881,x<=0
2024-02-11,1330,1807,7,6.9,1.6,0.6,0.0,24.5,0,1,1,0.5018706577921962,0.4981293422078039,x<=0
2024-02-11,900,1318,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5017526572692119,0.4982473427307881,x<=0
2024-02-11,1300,1721,7,6.9,1.6,0.6,0.0,24.5,0,1,1,0.5018706577921962,0.4981293422078039,x<=0
2024-02-11,1600,2017,7,6.9,1.6,0.6,0.0,24.5,0,1,1,0.5021888868793614,0.4978111131206387,x<=0
2024-02-11,1530,2012,7,6.9,1.6,0.6,0.0,24.5,0,1,1,0.5021888868793614,0.4978111131206387,x<=0
2024-02-11,1700,2119,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.500642119153208,0.49935788084679195,x<=0
2024-02-11,1900,2331,7,6.9,1.6,0.6,0.0,24.5,1,1,1,0.5007059042643266,0.4992940957356733,x<=0
2024-02-11,848,1309,7,6.9,1.6,0.6,0.0,24.5,0,0,1,0.5032134983572218,0.4967865016427782,x<=0
2024-02-12,548,1008,1,7.0,1.3,1.6,0.0,22.3,1,1,1,0.4999679759206915,0.5000320240793085,x>0
2024-02-12,1045,1511,1,7.0,1.3,1.6,0.0,22.3,1,1,1,0.5017206007590148,0.49827939924098513,x<=0
2024-02-12,1218,1641,1,7.0,1.3,1.6,0.0,22.3,1,1,1,0.5008291612442283,0.4991708387557717,x<=0
2024-02-12,1448,1911,1,7.0,1.3,1.6,0.0,22.3,1,1,1,0.5007277131987459,0.49927228680125413,x<=0
2024-02-12,2027,48,1,7.0,1.3,1.6,0.0,22.3,0,0,0,0.5056260381383781,0.49437396186162186,x<=0
2024-02-12,615,1114,1,7.0,1.3,1.6,0.0,22.3,0,0,0,0.5051701839507012,0.4948298160492987,x<=0
2024-02-12,1430,1909,1,7.0,1.3,1.6,0.0,22.3,0,1,1,0.5018558585785742,0.4981441414214258,x<=0
2024-02-12,730,1214,1,7.0,1.3,1.6,0.0,22.3,0,0,0,0.5040836706659687,0.49591632933403124,x<=0
2024-02-12,1630,2114,1,7.0,1.3,1.6,0.0,22.3,0,1,1,0.5030590815592737,0.49694091844072635,x<=0
2024-02-12,1230,1714,1,7.0,1.3,1.6,0.0,22.3,0,1,1,0.5027408579328176,0.49725914206718236,x<=0
2024-02-12,1330,1816,1,7.0,1.3,1.6,0.0,22.3,0,1,1,0.5027408579328176,0.49725914206718236,x<=0
2024-02-12,900,1321,1,7.0,1.3,1.6,0.0,22.3,0,1,1,0.5026228592555099,0.4973771407444902,x<=0
2024-02-12,830,1312,1,7.0,1.3,1.6,0.0,22.3,0,0,0,0.5040836706659687,0.49591632933403124,x<=0
2024-02-12,1130,1616,1,7.0,1.3,1.6,0.0,22.3,0,1,1,0.5022226815244809,0.49777731847551904,x<=0
2024-02-12,1300,1723,1,7.0,1.3,1.6,0.0,22.3,0,1,1,0.5027408579328176,0.49725914206718236,x<=0
2024-02-12,1700,2124,1,7.0,1.3,1.6,0.0,22.3,1,1,1,0.501512333760712,0.498487666239288,x<=0
2024-02-12,800,1223,1,7.0,1.3,1.6,0.0,22.3,0,0,0,0.5040836706659687,0.49591632933403124,x<=0
2024-02-12,1100,1524,1,7.0,1.3,1.6,0.0,22.3,1,1,1,0.5017206007590148,0.49827939924098513,x<=0
2024-02-12,1730,2208,1,7.0,1.3,1.6,0.0,22.3,0,0,1,0.5032237822538613,0.4967762177461386,x<=0
2024-02-12,1830,2316,1,7.0,1.3,1.6,0.0,22.3,0,0,1,0.5032237822538613,0.4967762177461386,x<=0
2024-02-12,1900,2324,1,7.0,1.3,1.6,0.0,22.3,1,1,1,0.49989963389345143,0.5001003661065485,x>0
2024-02-12,700,1120,1,7.0,1.3,1.6,0.0,22.3,0,0,0,0.5040836706659687,0.49591632933403124,x<=0
2024-02-12,930,1415,1,7.0,1.3,1.6,0.0,22.3,0,1,1,0.5026228592555099,0.4973771407444902,x<=0
2024-02-12,1030,1509,1,7.0,1.3,1.6,0.0,22.3,0,1,1,0.5026228592555099,0.4973771407444902,x<=0
2024-02-12,1800,2220,1,7.0,1.3,1.6,0.0,22.3,0,0,1,0.5032237822538613,0.4967762177461386,x<=0
2024-02-13,548,1008,2,7.4,1.3,1.1,0.0,24.1,1,1,1,0.5006771673697813,0.4993228326302187,x<=0
2024-02-13,1045,1511,2,7.4,1.3,1.1,0.0,24.1,0,1,1,0.5024297802869734,0.4975702197130267,x<=0
2024-02-13,1218,1641,2,7.4,1.3,1.1,0.0,24.1,1,1,1,0.5015383490133948,0.49846165098660516,x<=0
2024-02-13,1448,1911,2,7.4,1.3,1.1,0.0,24.1,1,1,1,0.5014369016200482,0.49856309837995183,x<=0
2024-02-13,2027,48,2,7.4,1.3,1.1,0.0,24.1,0,0,0,0.5063351284188776,0.49366487158112243,x<=0
2024-02-13,615,1114,2,7.4,1.3,1.1,0.0,24.1,0,0,0,0.505879289109094,0.4941207108909061,x<=0
2024-02-13,1430,1909,2,7.4,1.3,1.1,0.0,24.1,0,1,1,0.5025650364621643,0.4974349635378357,x<=0
2024-02-13,730,1214,2,7.4,1.3,1.1,0.0,24.1,0,0,0,0.5047928065316755,0.4952071934683246,x<=0
2024-02-13,1630,2114,2,7.4,1.3,1.1,0.0,24.1,0,0,1,0.503768240246445,0.4962317597535551,x<=0
2024-02-13,1230,1714,2,7.4,1.3,1.1,0.0,24.1,0,0,1,0.5034500224958742,0.4965499775041258,x<=0
2024-02-13,1330,1816,2,7.4,1.3,1.1,0.0,24.1,0,0,1,0.5034500224958742,0.4965499775041258,x<=0
2024-02-13,900,1321,2,7.4,1.3,1.1,0.0,24.1,0,0,1,0.5033320258513548,0.4966679741486452,x<=0
2024-02-13,830,1312,2,7.4,1.3,1.1,0.0,24.1,0,0,0,0.5047928065316755,0.4952071934683246,x<=0
2024-02-13,1130,1616,2,7.4,1.3,1.1,0.0,24.1,0,1,1,0.5029318544260477,0.49706814557395224,x<=0
2024-02-13,1300,1723,2,7.4,1.3,1.1,0.0,24.1,0,0,1,0.5034500224958742,0.4965499775041258,x<=0
2024-02-13,1700,2124,2,7.4,1.3,1.1,0.0,24.1,0,1,1,0.5022215156176799,0.49777848438232014,x<=0
2024-02-13,800,1223,2,7.4,1.3,1.1,0.0,24.1,0,0,0,0.5047928065316755,0.4952071934683246,x<=0
2024-02-13,1100,1524,2,7.4,1.3,1.1,0.0,24.1,0,1,1,0.5024297802869734,0.4975702197130267,x<=0
2024-02-13,1730,2208,2,7.4,1.3,1.1,0.0,24.1,0,0,1,0.5039329376742689,0.49606706232573106,x<=0
2024-02-13,1830,2316,2,7.4,1.3,1.1,0.0,24.1,0,0,1,0.5039329376742689,0.49606706232573106,x<=0
2024-02-13,1900,2324,2,7.4,1.3,1.1,0.0,24.1,1,1,1,0.5006088254543659,0.49939117454563403,x<=0
2024-02-13,700,1120,2,7.4,1.3,1.1,0.0,24.1,0,0,0,0.5047928065316755,0.4952071934683246,x<=0
2024-02-13,930,1415,2,7.4,1.3,1.1,0.0,24.1,0,0,1,0.5033320258513548,0.4966679741486452,x<=0
2024-02-13,1030,1509,2,7.4,1.3,1.1,0.0,24.1,0,0,1,0.5033320258513548,0.4966679741486452,x<=0
2024-02-13,1800,2220,2,7.4,1.3,1.1,0.0,24.1,0,0,1,0.5039329376742689,0.49606706232573106,x<=0
2024-02-14,548,1008,3,7.5,1.6,0.8,0.0,23.4,1,1,1,0.5014204641792599,0.49857953582074016,x<=0
2024-02-14,1045,1511,3,7.5,1.6,0.8,0.0,23.4,0,1,1,0.5031730570334872,0.4968269429665127,x<=0
2024-02-14,1218,1641,3,7.5,1.6,0.8,0.0,23.4,0,1,1,0.502281638246973,0.497718361753027,x<=0
2024-02-14,1448,1911,3,7.5,1.6,0.8,0.0,23.4,0,1,1,0.5021801919752197,0.4978198080247804,x<=0
2024-02-14,2027,48,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5070782947643555,0.4929217052356444,x<=0
2024-02-14,615,1114,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5066224730156892,0.49337752698431087,x<=0
2024-02-14,1430,1909,3,7.5,1.6,0.8,0.0,23.4,0,0,1,0.503308310901159,0.496691689098841,x<=0
2024-02-14,730,1214,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5055360273128487,0.49446397268715125,x<=0
2024-02-14,1630,2114,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5045114893703246,0.49548851062967547,x<=0
2024-02-14,1230,1714,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5041932791522588,0.49580672084774124,x<=0
2024-02-14,1330,1816,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5041932791522588,0.49580672084774124,x<=0
2024-02-14,900,1321,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5040752851477969,0.49592471485220313,x<=0
2024-02-14,830,1312,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5055360273128487,0.49446397268715125,x<=0
2024-02-14,1130,1616,3,7.5,1.6,0.8,0.0,23.4,0,0,1,0.5036751220594358,0.4963248779405642,x<=0
2024-02-14,1300,1723,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5041932791522588,0.49580672084774124,x<=0
2024-02-14,1700,2124,3,7.5,1.6,0.8,0.0,23.4,0,1,1,0.5029647957045571,0.49703520429544285,x<=0
2024-02-14,800,1223,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5055360273128487,0.49446397268715125,x<=0
2024-02-14,1100,1524,3,7.5,1.6,0.8,0.0,23.4,0,1,1,0.5031730570334872,0.4968269429665127,x<=0
2024-02-14,1730,2208,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5046761826631453,0.4953238173368547,x<=0
2024-02-14,1830,2316,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5046761826631453,0.4953238173368547,x<=0
2024-02-14,1900,2324,3,7.5,1.6,0.8,0.0,23.4,1,1,1,0.5013521226761835,0.4986478773238166,x<=0
2024-02-14,700,1120,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5055360273128487,0.49446397268715125,x<=0
2024-02-14,930,1415,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5040752851477969,0.49592471485220313,x<=0
2024-02-14,1030,1509,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5040752851477969,0.49592471485220313,x<=0
2024-02-14,1800,2220,3,7.5,1.6,0.8,0.0,23.4,0,0,0,0.5046761826631453,0.4953238173368547,x<=0
2024-02-15,548,1008,4,8.3,1.9,0.6,0.0,24.8,1,1,1,0.5007586929903599,0.49924130700964003,x<=0
2024-02-15,1045,1511,4,8.3,1.9,0.6,0.0,24.8,0,1,1,0.502511304085237,0.49748869591476297,x<=0
2024-02-15,1218,1641,4,8.3,1.9,0.6,0.0,24.8,1,1,1,0.5016198739888862,0.4983801260111138,x<=0
2024-02-15,1448,1911,4,8.3,1.9,0.6,0.0,24.8,1,1,1,0.5015184266966647,0.4984815733033353,x<=0
2024-02-15,2027,48,4,8.3,1.9,0.6,0.0,24.8,0,0,0,0.5064166409508228,0.49358335904917716,x<=0
2024-02-15,615,1114,4,8.3,1.9,0.6,0.0,24.8,0,0,0,0.5059608034688335,0.4940391965311665,x<=0
2024-02-15,1430,1909,4,8.3,1.9,0.6,0.0,24.8,0,1,1,0.5026465600365237,0.49735343996347625,x<=0
2024-02-15,730,1214,4,8.3,1.9,0.6,0.0,24.8,0,0,0,0.5048743247014711,0.49512567529852897,x<=0
2024-02-15,1630,2114,4,8.3,1.9,0.6,0.0,24.8,0,0,1,0.5038497613038415,0.49615023869615854,x<=0
2024-02-15,1230,1714,4,8.3,1.9,0.6,0.0,24.8,0,0,1,0.5035315443107817,0.4964684556892182,x<=0
2024-02-15,1330,1816,4,8.3,1.9,0.6,0.0,24.8,0,0,1,0.5035315443107817,0.4964684556892182,x<=0
2024-02-15,900,1321,4,8.3,1.9,0.6,0.0,24.8,0,0,1,0.5034135479303659,0.49658645206963414,x<=0
2024-02-15,830,1312,4,8.3,1.9,0.6,0.0,24.8,0,0,0,0.5048743247014711,0.49512567529852897,x<=0
2024-02-15,1130,1616,4,8.3,1.9,0.6,0.0,24.8,0,1,1,0.503013377333115,0.496986622666885,x<=0
2024-02-15,1300,1723,4,8.3,1.9,0.6,0.0,24.8,0,0,1,0.5035315443107817,0.4964684556892182,x<=0
2024-02-15,1700,2124,4,8.3,1.9,0.6,0.0,24.8,0,1,1,0.5023030397373763,0.4976969602626236,x<=0
2024-02-15,800,1223,4,8.3,1.9,0.6,0.0,24.8,0,0,0,0.5048743247014711,0.49512567529852897,x<=0
2024-02-15,1100,1524,4,8.3,1.9,0.6,0.0,24.8,0,1,1,0.502511304085237,0.49748869591476297,x<=0
2024-02-15,1730,2208,4,8.3,1.9,0.6,0.0,24.8,0,0,0,0.5040144583136701,0.4959855416863299,x<=0
2024-02-15,1830,2316,4,8.3,1.9,0.6,0.0,24.8,0,0,0,0.5040144583136701,0.4959855416863299,x<=0
2024-02-15,1900,2324,4,8.3,1.9,0.6,0.0,24.8,1,1,1,0.5006903511054218,0.49930964889457824,x<=0
2024-02-15,700,1120,4,8.3,1.9,0.6,0.0,24.8,0,0,0,0.5048743247014711,0.49512567529852897,x<=0
2024-02-15,930,1415,4,8.3,1.9,0.6,0.0,24.8,0,0,1,0.5034135479303659,0.49658645206963414,x<=0
2024-02-15,1030,1509,4,8.3,1.9,0.6,0.0,24.8,0,0,1,0.5034135479303659,0.49658645206963414,x<=0
2024-02-15,1800,2220,4,8.3,1.9,0.6,0.0,24.8,0,0,0,0.5040144583136701,0.4959855416863299,x<=0
2024-02-16,548,1008,5,7.5,1.7,0.7,0.0,25.9,1,1,1,0.5007586929903599,0.49924130700964003,x<=0
2024-02-16,1045,1511,5,7.5,1.7,0.7,0.0,25.9,0,1,1,0.502511304085237,0.49748869591476297,x<=0
2024-02-16,1218,1641,5,7.5,1.7,0.7,0.0,25.9,1,1,1,0.5016198739888862,0.4983801260111138,x<=0
2024-02-16,1448,1911,5,7.5,1.7,0.7,0.0,25.9,1,1,1,0.5015184266966647,0.4984815733033353,x<=0
2024-02-16,2027,48,5,7.5,1.7,0.7,0.0,25.9,0,0,0,0.5064166409508228,0.49358335904917716,x<=0
2024-02-16,615,1114,5,7.5,1.7,0.7,0.0,25.9,0,0,0,0.5059608034688335,0.4940391965311665,x<=0
2024-02-16,1430,1909,5,7.5,1.7,0.7,0.0,25.9,0,1,1,0.5026465600365237,0.49735343996347625,x<=0
2024-02-16,730,1214,5,7.5,1.7,0.7,0.0,25.9,0,0,0,0.5048743247014711,0.49512567529852897,x<=0
2024-02-16,1630,2114,5,7.5,1.7,0.7,0.0,25.9,0,0,1,0.5038497613038415,0.49615023869615854,x<=0
2024-02-16,1230,1714,5,7.5,1.7,0.7,0.0,25.9,0,0,1,0.5035315443107817,0.4964684556892182,x<=0
2024-02-16,1330,1816,5,7.5,1.7,0.7,0.0,25.9,0,0,1,0.5035315443107817,0.4964684556892182,x<=0
2024-02-16,900,1321,5,7.5,1.7,0.7,0.0,25.9,0,0,1,0.5034135479303659,0.49658645206963414,x<=0
2024-02-16,830,1312,5,7.5,1.7,0.7,0.0,25.9,0,0,0,0.5048743247014711,0.49512567529852897,x<=0
2024-02-16,1130,1616,5,7.5,1.7,0.7,0.0,25.9,0,1,1,0.503013377333115,0.496986622666885,x<=0
2024-02-16,1300,1723,5,7.5,1.7,0.7,0.0,25.9,0,0,1,0.5035315443107817,0.4964684556892182,x<=0
2024-02-16,1700,2124,5,7.5,1.7,0.7,0.0,25.9,0,1,1,0.5023030397373763,0.4976969602626236,x<=0
2024-02-16,800,1223,5,7.5,1.7,0.7,0.0,25.9,0,0,0,0.5048743247014711,0.49512567529852897,x<=0
2024-02-16,1100,1524,5,7.5,1.7,0.7,0.0,25.9,0,1,1,0.502511304085237,0.49748869591476297,x<=0
2024-02-16,1730,2208,5,7.5,1.7,0.7,0.0,25.9,0,0,0,0.5040144583136701,0.4959855416863299,x<=0
2024-02-16,1830,2316,5,7.5,1.7,0.7,0.0,25.9,0,0,0,0.5040144583136701,0.4959855416863299,x<=0
2024-02-16,1900,2324,5,7.5,1.7,0.7,0.0,25.9,1,1,1,0.5006903511054218,0.49930964889457824,x<=0
2024-02-16,700,1120,5,7.5,1.7,0.7,0.0,25.9,0,0,0,0.5048743247014711,0.49512567529852897,x<=0
2024-02-16,930,1415,5,7.5,1.7,0.7,0.0,25.9,0,0,1,0.5034135479303659,0.49658645206963414,x<=0
2024-02-16,1030,1509,5,7.5,1.7,0.7,0.0,25.9,0,0,1,0.5034135479303659,0.49658645206963414,x<=0
2024-02-16,1800,2220,5,7.5,1.7,0.7,0.0,25.9,0,0,0,0.5040144583136701,0.4959855416863299,x<=0
2024-02-16,1930,20,5,7.5,1.7,0.7,0.0,25.9,0,1,1,0.5025472221134168,0.49745277788658315,x<=0
2024-02-17,548,1007,6,7.7,0.8,1.0,0.0,18.7,0,1,1,0.5026079700355519,0.4973920299644481,x<=0
2024-02-17,1025,1442,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5033186975527203,0.49668130244727976,x<=0
2024-02-17,1218,1642,6,7.7,0.8,1.0,0.0,18.7,1,1,1,0.5015250202502767,0.4984749797497233,x<=0
2024-02-17,1548,2013,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5037549121126315,0.49624508788736854,x<=0
2024-02-17,1827,2259,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.503919609607962,0.496080390392038,x<=0
2024-02-17,1500,1929,6,7.7,0.8,1.0,0.0,18.7,0,1,1,0.5019215724795786,0.4980784275204215,x<=0
2024-02-17,1030,1512,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5033186975527203,0.49668130244727976,x<=0
2024-02-17,1330,1813,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5034366942398222,0.4965633057601779,x<=0
2024-02-17,1230,1710,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5034366942398222,0.4965633057601779,x<=0
2024-02-17,1630,2114,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5037549121126315,0.49624508788736854,x<=0
2024-02-17,730,1213,6,7.7,0.8,1.0,0.0,18.7,0,0,0,0.504779478864784,0.4952205211352161,x<=0
2024-02-17,1100,1526,6,7.7,0.8,1.0,0.0,18.7,0,1,1,0.5024164517118157,0.49758354828818435,x<=0
2024-02-17,930,1411,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5033186975527203,0.49668130244727976,x<=0
2024-02-17,1700,2123,6,7.7,0.8,1.0,0.0,18.7,0,1,1,0.5022081869910233,0.4977918130089766,x<=0
2024-02-17,1430,1912,6,7.7,0.8,1.0,0.0,18.7,0,1,1,0.5025517079229295,0.4974482920770705,x<=0
2024-02-17,700,1128,6,7.7,0.8,1.0,0.0,18.7,0,0,0,0.504779478864784,0.4952205211352161,x<=0
2024-02-17,1600,2024,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5037549121126315,0.49624508788736854,x<=0
2024-02-17,800,1224,6,7.7,0.8,1.0,0.0,18.7,0,0,0,0.504779478864784,0.4952205211352161,x<=0
2024-02-17,1800,2238,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.503919609607962,0.496080390392038,x<=0
2024-02-17,615,1109,6,7.7,0.8,1.0,0.0,18.7,0,0,0,0.5058659620596269,0.4941340379403731,x<=0
2024-02-17,1130,1614,6,7.7,0.8,1.0,0.0,18.7,0,1,1,0.5029185259940555,0.4970814740059446,x<=0
2024-02-17,1730,2159,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.503919609607962,0.496080390392038,x<=0
2024-02-17,1530,2011,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5037549121126315,0.49624508788736854,x<=0
2024-02-17,1300,1727,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5034366942398222,0.4965633057601779,x<=0
2024-02-17,830,1310,6,7.7,0.8,1.0,0.0,18.7,0,0,0,0.504779478864784,0.4952205211352161,x<=0
2024-02-17,900,1326,6,7.7,0.8,1.0,0.0,18.7,0,0,1,0.5033186975527203,0.49668130244727976,x<=0
2024-02-18,852,1313,7,7.8,0.5,0.7,0.0,22.3,0,1,1,0.5024702222892626,0.4975297777107373,x<=0
2024-02-18,1023,1441,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.5010093628596255,0.4989906371403745,x<=0
2024-02-18,1213,1636,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.4992156435643284,0.5007843564356715,x>0
2024-02-18,1624,2047,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.5014455966179232,0.4985544033820768,x<=0
2024-02-18,1924,2335,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.49996260451646674,0.5000373954835333,x>0
2024-02-18,1003,1435,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.5010093628596255,0.4989906371403745,x<=0
2024-02-18,1830,2312,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.5016103022761039,0.498389697723896,x<=0
2024-02-18,1122,1559,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.5006091767808539,0.4993908232191461,x<=0
2024-02-18,1100,1518,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.5001070884657616,0.49989291153423837,x<=0
2024-02-18,1500,1918,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.49904616189853895,0.500953838101461,x>0
2024-02-18,1230,1709,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.5005933934309446,0.4994066065690555,x<=0
2024-02-18,1430,1909,7,7.8,0.5,0.7,0.0,22.3,1,1,1,0.5002423479989182,0.4997576520010818,x<=0
